Source,Target
57958048716672,857931886492226164
857931886492226164,12849984223976516280060
12849984223976516280060,191124940391507029956354672
191124940391507029956354672,2849103046985039826629078767336
2849103046985039826629078767336,42431068357664514158185757533903016
42431068357664514158185757533903016,632123705535308549828169755472949280284
632123705535308549828169755472949280284,9415951212324413613845753459413274639950172
21,102
102,120
120,201
201,210
210,123
123,132
132,213
213,231
231,312
312,321
321,1023
1023,1032
1032,1203
1203,1230
1230,1302
1302,1320
1320,2013
2013,2031
2031,2103
2103,2130
2130,2301
2301,2310
2310,3012
3012,3021
3021,3102
3102,3120
3120,3201
3201,3210
3210,1234
1234,1243
1243,1324
1324,1342
1342,1423
1423,1432
1432,2134
2134,2143
2143,2314
2314,2341
2341,2413
2413,2431
2431,3124
3124,3142
3142,3214
3214,3241
3241,3412
3412,3421
3421,4123
4123,4132
4132,4213
4213,4231
4231,4312
4312,4321
13,188
188,280
280,493
493,15480
15480,62832
62832,58240
58240,37369
37369,2048488
2048488,15791424
15791424,36097600
36097600,24344320
24344320,4732249
4732249,400905884
400905884,4986940816
4986940816,20331927616
20331927616,32127455360
32127455360,17041024000
17041024000,901188997
901188997,109134331716
109134331716,1991708993976
1991708993976,12548494230272
12548494230272,34098408664320
34098408664320,41078395438080
41078395438080,17961239296000
4,188
188,15480
15480,2048488
2048488,400905884
400905884,109134331716
109134331716,39482743670704
39482743670704,18334129888716944
18334129888716944,10632555413767031028
10632555413767031028,7533105574537732716940
7533105574537732716940,6403427720440475603942312
6403427720440475603942312,6432629346113562245214720504
6432629346113562245214720504,7539415949159942835152286830860
7539415949159942835152286830860,10197287974265084619706878434135444
8,57
57,0
1,15
15,256
256,2763
2763,0
1,24
24,705
705,17408
17408,250737
250737,0
1,35
35,1536
1536,63375
63375,2031616
2031616,36581523
36581523,0
1,48
48,2905
2905,175104
175104,9208065
9208065,362283008
362283008,7828053417
7828053417,0
1,63
63,4992
4992,407435
407435,30867456
30867456,1966158735
1966158735,91620376576
91620376576,2309644635483
2309644635483,0
20,27
27,37
37,50
50,69
69,90
90,122
122,161
161,211
211,273
273,356
356,453
453,582
582,736
736,932
932,1170
1170,1472
1472,1830
1830,2283
2283,2825
2825,3495
3495,4297
4297,5286
5286,6459
6459,7895
7895,9603
9603,11669
11669,14125
14125,17082
17082,20576
20576,24770
24770,29719
29719,35615
35615,42562
42562,50809
50809,60490
60490,71943
71943,85363
85363,101165
101165,119644
119644,141341
141341,166635
11,16
23,32
32,42
42,60
60,78
78,105
105,137
137,184
184,232
232,307
307,388
388,503
503,633
633,810
810,1007
1007,1283
1283,1587
1587,1989
1989,2453
2453,3057
3057,3737
3737,4629
4629,5633
5633,6920
6920,8394
8394,10248
10248,12361
12361,15029
15029,18053
18053,21808
21808,26123
26123,31421
31421,37466
37466,44889
44889,53352
53352,63638
63638,75425
75425,89621
89621,105854
105854,125393
17,24
26,38
38,55
58,77
85,113
113,118
118,159
171,219
219,239
239,306
306,327
327,421
421,454
454,564
564,620
620,769
769,829
829,1031
1031,1122
1122,1366
1366,1496
1496,1816
1816,1977
1977,2395
2395,2616
2616,3122
3122,3433
3433,4090
4090,4461
4461,5309
5309,5811
5811,6840
6840,7515
7515,8819
8819,9649
9649,11311
11311,12390
12390,14410
31,29
36,44
44,42
42,54
54,52
65,65
65,74
78,96
96,91
91,105
105,109
109,132
132,127
127,152
152,151
151,177
177,184
184,205
205,208
208,247
247,246
246,284
284,288
288,328
328,331
331,381
381,392
392,440
440,451
451,501
501,515
515,594
594,596
596,661
661,691
691,763
763,789
789,877
877,898
898,990
18,25
31,30
30,37
37,35
48,59
59,56
56,64
74,73
73,84
84,83
83,96
96,96
96,105
126,120
120,135
135,137
137,154
154,172
172,170
170,193
193,192
192,213
213,212
212,242
242,234
15,27
27,39
39,57
57,97
97,161
161,257
257,405
405,659
659,1076
1076,1734
1734,2784
2784,4504
4504,7304
7304,11813
11813,19079
19079,30854
30854,49947
49947,80802
80802,130671
130671,211376
211376,342035
342035,553403
553403,895296
895296,1448462
1448462,2343628
2343628,3791970
3791970,6135218
6135218,9926549
9926549,16061178
16061178,25987091
25987091,42047032
14,98
98,230
230,1274
1274,8294
8294,38960
38960,72224
72224,318680
318680,3164524
3164524,3877614
3877614,5011838
5011838,25770878
25770878,31125248
31125248,129197024
129197024,308274174
308274174,380290624
380290624,2169111230
2169111230,4200245334
4200245334,13418170974
13418170974,15544505150
15544505150,258844669424
258844669424,423762593408
423762593408,1606491602000
12,1
14,6
5,32
32,6
32,2
8,26
26,14
14,11
11,32
30,23
23,40
40,31
26,80
80,66
70,55
55,80
80,63
50,104
104,83
83,88
88,66
66,100
100,76
76,82
82,57
57,192
192,162
162,166
166,135
135,176
176,143
143,148
148,114
114,200
200,163
163,168
168,130
130,180
180,140
146,105
105,256
256,211
211,216
216,170
170,228
228,180
180,186
186,137
137,256
256,204
204,210
5,39
39,34
34,26
36,28
28,22
30,24
15,45
45,36
38,30
20,33
33,23
23,14
14,48
48,39
39,27
27,42
42,30
23,10
10,81
81,68
68,55
55,70
70,57
43,60
60,46
46,32
32,80
66,50
69,53
56,41
2,24
24,22
22,18
18,16
12,25
11,24
21,16
16,13
8,25
7,24
4,50
50,44
44,38
38,32
26,47
41,34
28,21
21,45
45,38
38,31
31,24
17,42
42,35
17,41
59,0
0,97
97,109
109,139
139,167
167,151
151,199
199,0
0,283
283,317
317,359
359,397
397,431
431,421
421,521
521,569
569,0
0,659
659,701
701,773
773,839
839,887
887,941
941,1019
1019,1069
1069,1153
1153,1223
1223,0
0,1367
1367,1433
1433,1489
1489,1583
1583,1669
1669,1753
1753,1847
1847,1913
1913,1997
1997,2113
2113,2179
2179,2297
2297,0
0,2477
2477,2579
2579,2699
2699,2801
2801,2897
1,20
20,971
971,107688
107688,22774522
11,173
173,4753
4753,198838
198838,13457454
13457454,4207546916
17,79
79,321
321,1211
1211,4369
4369,15303
15303,52481
52481,177139
177139,590481
590481,1948607
1948607,6377281
6377281,20726187
20726187,66961553
66961553,215233591
215233591,688747521
688747521,2195382755
2195382755,6973568785
6973568785,22082967855
22082967855,69735688001
69735688001,219667417243
219667417243,690383311377
690383311377,2165293112999
2165293112999,6778308875521
6778308875521,21182215236051
21182215236051,66088511536529
23,19
31,37
37,31
37,43
47,43
43,53
53,47
47,59
59,59
61,61
61,53
59,67
67,61
61,59
67,71
71,67
73,59
59,71
73,79
11,1
19,1
1,19
19,7
1,31
31,1
1,23
37,19
13,1
1,41
41,11
17,43
43,1
1,29
29,1
41,31
31,17
37,1
43,17
17,1
1,37
37,7
16,1
16,15
24,1
8,27
26,11
20,9
1,36
34,31
31,12
33,46
46,21
48,15
21,54
54,1
1,30
1,32
32,43
43,38
38,19
19,42
42,1
1,26
26,51
51,18
18,1
1,38
38,9
9,64
64,31
31,66
66,1
6,526235
526235,286
286,58395
58395,2860
2860,31278555
31278555,5310
30,55
55,114
114,174
174,318
318,667
667,1015
1015,1856
1856,3885
3885,5915
5915,10815
10815,22646
22646,34476
34476,63037
63037,131988
131988,200940
200940,367404
367404,769285
769285,1171165
1171165,2141390
2141390,4483719
4483719,6826049
6826049,12480933
12480933,26133032
26133032,39785130
39785130,72744211
72744211,152314470
152314470,231884730
231884730,423984330
423984330,887753791
887753791,1351523251
9,48
48,297
297,2040
2040,15425
15425,125232
125232,1070553
1070553,9530752
9530752,86526701
86526701,800164636
800164636,7368225813
7368225813,68065405520
68065405520,586441789081
2,16
26,33
46,59
82,101
101,124
124,159
159,190
190,227
227,268
268,317
317,364
364,423
423,478
478,543
543,610
610,681
681,760
760,837
837,928
928,1011
1011,1108
1108,1209
1209,1318
1318,1425
1425,1540
1540,1659
1659,1786
1786,1917
1917,2050
2050,2193
2193,2344
2344,2493
2493,2650
2650,2811
2811,2980
2980,3153
3153,3334
3334,3519
3519,3706
3706,3897
3897,4106
4106,4311
4311,4522
4522,4737
4737,4960
4960,5187
47,157
157,307
307,993
993,2163
2163,3957
3957,5257
5257,17557
17557,18543
18543,66347
66347,191407
191407,565807
565807,617427
617427,1413443
1413443,1732593
1732593,2457057
2457057,8360893
8360893,16485763
16485763,36484843
36484843,51853693
51853693,162166243
162166243,599832943
9,22
22,19
19,4
13,28
25,46
21,40
40,5
31,54
54,27
27,48
48,51
51,80
80,47
47,76
76,43
43,70
70,39
39,16
33,58
58,55
55,86
86,125
125,50
50,85
85,26
26,53
4,-1
-1,114
114,3
30,18
18,94
94,12
60,19
19,8
14,26
26,1
1,18
42,3
-1,4
3,45
45,3
3,32
32,16
16,36
36,18
12,39
39,19
37,8
21,6
-1,72
72,6
30,47
47,8
8,45
45,11
11,40
40,11
24,6
6,18
18,6
7,-1
-1,7
7,22
22,7
26,13
13,36
33,18
18,9
9,39
39,12
14,13
16,21
25,23
29,25
30,21
16,9
18,11
16,10
17,12
10,22
22,15
20,11
21,17
26,17
11,19
19,11
16,7
12,19
18,5
23,16
10,23
27,24
26,7
1,120120
120120,111767455800
111767455800,135699814088494656
135699814088494656,184345148248880810942520
184345148248880810942520,266541722680469446902877305120
266541722680469446902877305120,401008119815310928953801784481793600
401008119815310928953801784481793600,620160978500033613594746519224542615249600
620160978500033613594746519224542615249600,978680714088698825382169269787209410778375430200
978680714088698825382169269787209410778375430200,1568570402130127325904031027296283623494442944222692800
199,643
643,16981
16981,71761
35,40
43,55
55,65
65,77
77,80
80,91
91,103
119,133
133,143
143,151
157,160
160,176
176,187
187,193
193,209
209,217
217,221
221,224
224,229
241,247
247,253
253,259
259,275
275,277
277,280
280,280
280,299
299,301
301,319
319,323
323,325
325,341
341,343
343,352
352,365
365,377
377,379
379,391
391,397
397,403
403,409
409,416
416,425
16,31
35,49
49,61
79,80
85,77
77,97
109,88
88,127
127,133
133,115
115,143
143,139
139,169
169,163
163,175
175,181
181,208
208,199
199,211
211,145
145,224
224,217
217,223
223,221
221,247
247,217
217,247
247,271
271,259
259,209
209,301
301,307
307,283
283,331
331,323
323,313
313,323
323,337
337,259
259,349
349,385
385,367
367,304
304,361
373,403
16,56
56,32
32,17
17,40
40,19
40,55
55,95
95,65
65,13
23,56
56,25
25,91
91,161
161,112
112,32
104,17
17,56
56,29
29,119
119,31
31,160
160,85
85,64
64,203
203,95
95,187
187,19
19,155
155,136
136,40
40,35
35,133
133,320
320,37
37,247
247,43
43,272
272,176
176,280
280,23
23,88
88,161
161,185
185,152
152,80
80,205
205,41
41,115
115,407
407,43
17,33
8,51
51,40
40,57
57,56
56,23
5,25
25,69
69,35
35,75
75,55
65,88
88,85
85,29
29,56
56,95
95,24
24,104
104,31
31,87
87,48
48,115
115,93
93,96
96,64
64,7
7,120
120,35
35,784
784,35
145,37
37,136
136,105
105,155
155,77
77,91
91,119
119,168
168,133
133,111
111,16
16,161
161,41
41,152
152,175
47,87
87,162
162,297
297,554
554,1044
1044,1970
1970,3743
3743,7106
7106,13591
13591,26148
26148,50374
50374,97336
97336,188479
188479,365459
365459,709737
709737,1380640
1380640,2688380
2688380,5240975
5240975,10229808
10229808,19986100
19986100,39083050
39083050,76498140
76498140,149846083
149846083,293723009
293723009,576152638
576152638,1130853933
1130853933,2220916412
2220916412,4364104267
23,55
55,131
131,316
316,785
785,1949
1949,4910
4910,12495
12495,32067
32067,82831
82831,214819
214819,559014
559014,1459241
1459241,3818277
3818277,10016337
10016337,26329965
26329965,69344795
69344795,182938931
182938931,483311659
483311659,1278593200
1278593200,3386599694
3386599694,8979924481
8979924481,23835548394
23835548394,63325994515
63325994515,168388285598
168388285598,448112199746
110092211,112191011
112191011,1100091121
1100091121,1100910121
1100910121,1210091011
1210091011,1210910011
1210910011,11009111021
11009111021,11011009111
11011009111,11011092011
11011092011,11011109111
11011109111,11019111011
11019111011,11091001121
11091001121,11091011011
11091011011,11091111011
11091111011,12011091011
12011091011,12110009111
12110009111,101099110111
101099110111,101110910011
101110910011,102101009111
102101009111,110009111101
110009111101,110019101111
25,11
11,81
81,13
13,49
49,125
125,256
256,17
17,729
729,19
19,625
625,343
343,121
121,23
23,6561
6561,3125
3125,169
169,19683
19683,2401
2401,29
29,15625
15625,31
31,65536
65536,1331
1331,289
289,16807
16807,531441
531441,37
37,361
361,2197
2197,390625
390625,41
41,117649
117649,43
43,14641
14641,1953125
1953125,529
529,47
47,43046721
43046721,823543
823543,9765625
9765625,4913
125,65536
65536,17
17,19683
19683,19
23,43046721
43046721,3125
169,7625597484987
7625597484987,2401
29,1953125
1953125,31
56,50
50,14
0,32
32,160
160,220
220,110
110,20
20,1
0,64
64,432
432,840
840,645
645,210
210,27
27,1
0,128
128,1120
1120,2912
2912,3150
3150,1575
1575,364
364,35
35,1
0,256
256,2816
2816,9408
9408,13552
13552,9534
9534,3388
3388,588
588,44
44,1
0,512
512,6912
6912,28800
28800,53088
53088,49644
49644,24822
24822,6636
6636,900
900,54
14,0
21,35
42,0
31,86
86,126
132,0
48,150
150,350
350,462
462,429
429,0
11,63
63,261
261,700
700,1422
1422,1716
1716,1430
1430,0
12,86
86,390
390,1345
1345,3192
3192,5775
5775,6435
6435,4862
4862,0
14,106
106,584
584,2241
2241,6692
6692,14322
14322,23452
23452,24310
24310,16796
2,27
27,12
31,14
14,5
5,34
40,7
7,42
45,8
46,75
75,72
72,21
21,70
39,36
36,61
61,16
16,63
63,38
38,65
65,98
98,35
35,96
96,33
55,28
51,48
48,77
77,24
24,79
79,26
26,81
81,84
84,49
49,82
82,119
119,78
78,115
115,74
74,109
109,112
112,155
155,108
108,69
69,104
104,37
37,68
68,103
103,100
90,58
58,29
34,80
80,49
7,36
36,20
20,3
3,90
102,15
15,30
30,28
36,11
11,137
137,26
26,50
50,25
11,43
43,36
36,19
34,21
21,15
8,46
41,21
80,24
21,4
4,23
23,30
30,48
48,73
73,3
3,98
98,3
24,42
42,22
22,200
200,15
15,81
81,17
17,48
48,11
88,77
77,55
55,90
90,44
44,59
59,39
39,18
18,44
13,115
