Source,Target
10761672,32285032
32285032,96855113
96855113,290565357
290565357,871696090
871696090,2615088290
2615088290,7845264891
7845264891,23535794695
23535794695,70607384108
70607384108,211822152348
211822152348,635466457069
6,26
26,96
96,210
210,1106
1106,3759
3759,12577
12577,74072
74072,423884
423884,2333828
2333828,16736611
16736611,99838851
99838851,630091746
630091746,4525325020
4525325020,38848875650
38848875650,342245714017
342245714017,3335164762941
3335164762941,31315463942337
31315463942337,241353231085002
241353231085002,2350106537365732
2350106537365732,17903852593938447
17903852593938447,158065352670318614
158065352670318614,1815064841856534244
1815064841856534244,20577063085601738871
20577063085601738871,276081763499377227299
5,19
19,61
61,180
180,498
498,1323
1323,3405
3405,8557
8557,21103
21103,51248
51248,122898
122898,291579
291579,685562
685562,1599209
1599209,3705122
3705122,8532309
8532309,19543867
19543867,44552066
44552066,101124867
101124867,228640542
228640542,515125815
515125815,1156829459
1156829459,2590247002
2590247002,5784031485
5784031485,12883390590
12883390590,28629914457
20,70
70,230
230,721
721,2200
2200,6575
6575,19385
19385,56575
56575,163952
163952,472645
472645,1357550
1357550,3888820
3888820,11119325
11119325,31753269
31753269,90603650
90603650,258401245
258401245,736796675
736796675,2100818555
2100818555,5990757124
5990757124,17087376630
17087376630,48753542665
48753542665,139155765455
139155765455,397356692275
397356692275,1135163887190
1135163887190,3244482184720
3244482184720,9277856948255
20,75
75,275
275,1001
1001,3640
3640,13260
13260,48450
48450,177650
177650,653752
653752,2414425
2414425,8947575
8947575,33266625
33266625,124062000
124062000,463991880
463991880,1739969550
1739969550,6541168950
6541168950,24647883000
24647883000,93078189750
93078189750,352207870014
352207870014,1335293573130
1335293573130,5071418015120
5071418015120,19293438101000
19293438101000,73514652074500
73514652074500,280531912316292
5,22
71,186
186,427
427,888
888,1704
1704,3053
3053,5203
5203,8476
8476,13318
13318,20265
20265,29946
29946,43254
43254,61171
61171,84832
84832,115713
115713,155382
155382,205779
205779,269065
269065,347906
347906,445001
445001,563685
563685,707637
707637,881042
881042,1088339
1088339,1335019
1335019,1626233
1626233,1968701
1968701,2369320
2369320,2835467
2835467,3375820
3375820,3999234
3999234,4715586
4715586,5535965
5535965,6472005
6472005,7536195
7536195,8742102
8742102,10105163
10105163,11640190
11640190,13365254
13365254,15298155
15298155,17458190
17458190,19866739
19866739,22546131
22546131,25519743
25519743,28813410
28813410,32453730
32453730,36469433
36469433,40890672
40890672,45749944
45749944,51081147
51081147,56919908
56919908,63304577
63304577,70275008
70275008,77873381
77873381,86145156
86145156,95134772
95134772,104893757
104893757,115473250
115473250,126926418
126926418,139311512
139311512,152687434
152687434,167115830
167115830,182663928
182663928,199398527
199398527,217392226
217392226,236717247
236717247,257454630
257454630,279683011
279683011,303488723
303488723,328959602
328959602,356186407
22,93
93,386
386,1586
1586,6476
6476,26333
26333,106762
106762,431910
431910,1744436
1744436,7036530
7036530,28354132
28354132,114159428
114159428,459312152
459312152,1846943453
1846943453,7423131482
7423131482,29822170718
29822170718,119766321572
119766321572,480832549478
480832549478,1929894318332
1929894318332,7744043540348
7744043540348,31067656725032
31067656725032,124613686513778
124613686513778,499744650202436
5,24
24,84
84,251
251,653
653,1543
1543,3341
3341,6763
6763,12879
12879,23446
23446,40883
40883,68757
68757,111976
111976,177358
177358,273926
273926,413784
413784,612430
612430,889959
889959,1271709
1271709,1789841
1789841,2483779
2483779,3402623
3402623,4605954
4605954,6166614
6166614,8171174
8171174,10724604
10724604,13950011
13950011,17994136
17994136,23029141
23029141,29255902
29255902,36908235
36908235,46257694
46257694,57616522
57616522,71344257
71344257,87853381
87853381,107612397
9,72
72,160
160,428
428,2434
2434,3011
3011,10337
10337,126962
126962,264182
264182,783550
783550,5004266
5004266,34340141
34340141,176302123
176302123,1188146567
1188146567,4457147441
4457147441,7845512385
7845512385,132253267889
132253267889,1004345333251
1004345333251,3865703506342
3865703506342,40719018858150
40719018858150,213982561376958
213982561376958,1266218151414286
1266218151414286,10976172953868304
10976172953868304,59767467676582641
59767467676582641,512279001476451101
512279001476451101,6189067229056357433
24,128
128,835
835,6423
6423,56410
56410,554306
554306,6016077
6016077,71426225
71426225,920484892
920484892,12793635300
12793635300,190730117959
190730117959,3035659077083
3035659077083,51371100102990
51371100102990,920989078354838
920989078354838,17437084517068465
17437084517068465,347647092476801301
347647092476801301,7280060180210901232
7280060180210901232,159755491837445900120
159755491837445900120,3665942433747225901707
41,49
49,61
65,85
89,101
101,125
125,145
145,149
149,245
245,265
265,365
365,385
385,485
485,505
505,601
601,605
605,625
625,649
649,701
701,725
725,745
745,749
749,845
845,865
865,965
965,985
985,1105
1105,1205
1205,1249
1249,1345
1345,1445
1445,1585
1585,1685
1685,1825
1825,1925
1925,2065
2065,2165
2165,2305
2305,2405
2405,2501
2501,2545
2545,2645
2645,2785
2785,2885
25,125
125,625
625,3125
3125,15625
15625,78125
78125,390625
390625,1953125
1953125,9765625
9765625,48828125
48828125,244140625
244140625,1220703125
1220703125,6103515625
6103515625,30517578125
30517578125,152587890625
152587890625,762939453125
762939453125,3814697265625
3814697265625,19073486328125
19073486328125,95367431640625
95367431640625,476837158203125
476837158203125,2384185791015625
2384185791015625,11920928955078125
29,118
118,418
418,1383
1383,4407
4407,13736
13736,42236
42236,128761
128761,390385
390385,1179354
1179354,3554454
3554454,10696139
10696139,32153963
32153963,96592972
96592972,290041072
290041072,870647517
870647517,2612991141
2612991141,7841070590
7841070590,23527406090
23527406090,70590606895
70590606895,211788597919
211788597919,635399348208
635399348208,1906265153508
1906265153508,5718929678273
5718929678273,17157057470297
47,59
59,167
167,179
179,263
263,383
383,503
503,863
863,887
887,983
983,1019
1019,1367
1367,1487
1487,1619
1619,1823
1823,2063
2063,2099
2099,2207
2207,2447
2447,2459
2459,2579
2579,2819
2819,2903
2903,3023
3023,3167
3167,3623
3623,3779
3779,3863
3863,4007
4007,4127
4127,4139
4139,4259
4259,4703
4703,5087
5087,5099
5099,5807
5807,5927
5927,5939
5939,6047
6047,6659
6659,6779
6779,6899
6899,6983
6983,7247
29,233
233,2329
2329,27949
27949,391285
391285,6260561
6260561,112690097
112690097,2253801941
2253801941,49583642701
49583642701,1190007424825
1190007424825,30940193045449
30940193045449,866325405272573
866325405272573,25989762158177189
25989762158177189,831672389061670049
831672389061670049,28276861228096781665
28276861228096781665,1017967004211484139941
1017967004211484139941,38682746160036397317757
29,83
89,131
131,191
191,251
251,431
431,443
443,491
491,509
509,683
683,743
743,809
809,911
911,1031
1031,1049
1049,1103
1103,1223
1223,1229
1229,1289
1289,1409
1409,1451
1451,1511
1511,1583
1583,1811
1811,1889
1889,1931
1931,2003
2003,2063
2063,2069
2069,2129
2129,2351
2351,2543
2543,2549
2549,2903
2903,2963
2963,2969
2969,3023
3023,3329
3329,3389
3389,3449
3449,3491
3491,3623
3623,3803
5,35
35,294
294,2772
2772,28314
28314,306735
306735,3476330
3476330,40831076
40831076,493684828
493684828,6114096716
6114096716,77266057400
77266057400,993420738000
993420738000,12964140630900
12964140630900,171393565105575
171393565105575,2291968851019650
2291968851019650,30961684478686500
30961684478686500,422056646314726500
35,315
315,3455
3455,44590
44590,660665
660665,11035095
11035095,204904830
204904830,4183174520
4183174520,93055783320
93055783320,2238954627848
2238954627848,57903797748386
57903797748386,1601122732128779
1601122732128779,47120734323344439
47120734323344439,1470076408565099152
1470076408565099152,48449426629560437576
48449426629560437576,1681560512531504058350
1681560512531504058350,61293054886119796799892
15,19
31,41
41,64
64,94
94,143
143,211
211,329
329,493
493,766
766,1170
1170,1811
1811,2787
2787,4341
4341,6713
6713,10462
10462,16274
16274,25415
25415,39651
39651,62075
62075,97109
97109,152288
152288,238838
238838,375167
375167,589527
589527,927555
927555,1459961
1459961,2300348
2300348,3626242
3626242,5721045
5721045,9030451
9030451,14264309
14264309,22542397
22542397,35646312
35646312,56393862
56393862,89264835
89264835,141358275
5,40
40,440
440,6170
6170,105315
105315,2120610
2120610,49242470
49242470,1296133195
1296133195,38152216495
38152216495,1242274374380
1242274374380,44345089721923
44345089721923,1722416374173854
1722416374173854,72330102999829054
72330102999829054,3265871028909088036
3265871028909088036,157797437377747327987
157797437377747327987,8124524883679977475839
8124524883679977475839,444098724261935142753430
11,6
5,0
2,19
19,2
10,89
89,1
1,170
170,28
2,71
71,12
12,170
170,5
25,10
10,21
21,0
0,42
42,26
26,51
51,10
10,1251
1251,38
38,682
682,6
6,301
301,170
170,5833
5833,3
3,2730
2730,120
120,15
2,271
271,56
5,57
57,352
352,1280
1280,3522
3522,7970
7970,15872
15872,29184
29184,49410
49410,79042
79042,122400
122400,180224
180224,257314
257314,362340
362340,492032
492032,655360
655360,867588
867588,1117314
1117314,1420320
1420320,1803264
1803264,2237380
2237380,2745154
2745154,3380736
3380736,4080640
4080640,4881250
4881250,5874150
5874150,6928416
6928416,8126464
8126464,9600870
9600870,11133604
5,61
61,479
479,3111
3111,18270
18270,101166
101166,540242
540242,2819266
2819266,14494859
14494859,73802835
73802835,373398489
373398489,1881341265
1881341265,9453340172
9453340172,47417364268
47417364268,237571096820
237571096820,1189405165908
1189405165908,5951965440609
5951965440609,29775517732665
29775517732665,148927275340835
148927275340835,744793282001995
61,1385
1385,50521
50521,2702765
2702765,199360981
199360981,19391512145
19391512145,2404879675441
2404879675441,370371188237525
370371188237525,69348874393137901
69348874393137901,15514534163557086905
15514534163557086905,4087072509293123892361
4087072509293123892361,1252259641403629865468285
1252259641403629865468285,441543893249023104553682821
441543893249023104553682821,177519391579539289436664789665
5,93
93,1030
1030,8885
8885,65954
65954,442610
442610,2762412
2762412,16322085
16322085,92400330
92400330,505403910
505403910,2687477780
2687477780,13957496098
13957496098,71053094420
71053094420,355548314180
355548314180,1752827693528
1752827693528,8529176056965
8529176056965,41026491589722
41026491589722,195327793313790
195327793313790,921451498774660
921451498774660,4311086414580022
4311086414580022,20019238138410940
7,38
38,295
295,3098
3098,42271
42271,726734
726734,15366679
15366679,391888514
391888514,11860602415
11860602415,420258768950
420258768950,17233254330343
17233254330343,809698074358250
809698074358250,43212125903877439
43212125903877439,2599512037272630686
2599512037272630686,175079893678534943287
175079893678534943287,13122303354155987156306
13122303354155987156306,1088559958829010054171343
1088559958829010054171343,99456043127935948731527942
-1,1
5,-691
-691,7
7,-3617
-3617,43867
43867,-174611
-174611,854513
854513,-236364091
-236364091,8553103
8553103,-23749461029
-23749461029,8615841276005
8615841276005,-7709321041217
-7709321041217,2577687858367
2577687858367,-26315271553053477373
-26315271553053477373,2929993913841559
2929993913841559,-261082718496449122051
-261082718496449122051,1520097643918070802691
1520097643918070802691,-27833269579301024235023
-27833269579301024235023,596451111593912163277961
